event_id,energy,arrival_time,ra,dec,instrument,epoch
bn220521972,9.1851e-07,59720.9725,275.197,10.384,Fermi-GBM,fermi_lat_grb_catalog
bn130702951,7.5282e-07,56475.9507,292.16,10.39,Fermi-GBM,fermi_lat_grb_catalog
bn110926107,1.1975e-05,55830.1067,69.44,10.43,Fermi-GBM,fermi_lat_grb_catalog
bn200219998,1.7464e-05,58898.998,262.67,10.45,Fermi-GBM,fermi_lat_grb_catalog
bn200824594,5.6679e-07,59085.5942,117.68,10.47,Fermi-GBM,fermi_lat_grb_catalog
bn231124360,1.2383e-05,60272.3599,237.48,10.86,Fermi-GBM,fermi_lat_grb_catalog
bn160806584,1.6466e-06,57606.584,274.477,10.607,Fermi-GBM,fermi_lat_grb_catalog
bn130623699,7.0385e-07,56466.6989,284.68,10.67,Fermi-GBM,fermi_lat_grb_catalog
bn140720280,1.8842e-06,56858.2804,141.35,10.76,Fermi-GBM,fermi_lat_grb_catalog
bn151001628,2.6718e-06,57296.628,233.73,10.967,Fermi-GBM,fermi_lat_grb_catalog
bn141208038,1.7739e-06,56999.0382,239.16,10.97,Fermi-GBM,fermi_lat_grb_catalog
bn220115709,2.8011e-06,59594.7087,101.86,10.99,Fermi-GBM,fermi_lat_grb_catalog
bn221025040,1.6136e-06,59877.0405,133.4,11.0,Fermi-GBM,fermi_lat_grb_catalog
bn170124528,1.2704e-07,57777.5281,10.85,11.02,Fermi-GBM,fermi_lat_grb_catalog
bn130307238,3.9719e-06,56358.2377,319.52,10.77,Fermi-GBM,fermi_lat_grb_catalog
bn091103912,5.6047e-06,55138.9124,170.6,11.3,Fermi-GBM,fermi_lat_grb_catalog
bn161005977,1.2365e-06,57666.9769,239.36,11.1,Fermi-GBM,fermi_lat_grb_catalog
bn250912879,1.882e-06,60930.8794,14.9546,11.1084,Fermi-GBM,fermi_lat_grb_catalog
bn250917269,3.4572e-07,60935.2693,291.378,11.113,Fermi-GBM,fermi_lat_grb_catalog
bn260411275,7.9749e-07,61141.2753,153.6,11.98,Fermi-GBM,fermi_lat_grb_catalog
bn210824174,3.1454e-06,59450.1736,232.105,11.1521,Fermi-GBM,fermi_lat_grb_catalog
bn140723499,2.346e-05,56861.4987,24.63,11.19,Fermi-GBM,fermi_lat_grb_catalog
bn210601724,2.094e-07,59366.7238,275.16,11.25,Fermi-GBM,fermi_lat_grb_catalog
bn251218326,4.7504e-06,61027.326,16.978,12.082,Fermi-GBM,fermi_lat_grb_catalog
bn130515755,6.8027e-07,56427.7548,146.77,11.26,Fermi-GBM,fermi_lat_grb_catalog
bn220417578,3.9062e-07,59686.5782,107.72,11.28,Fermi-GBM,fermi_lat_grb_catalog
bn160104475,4.8186e-07,57391.4752,76.7965,11.3239,Fermi-GBM,fermi_lat_grb_catalog
bn250813952,1.3979e-05,60900.9522,336.728,12.498,Fermi-GBM,fermi_lat_grb_catalog
bn151219567,4.7949e-06,57375.5669,351.19,11.37,Fermi-GBM,fermi_lat_grb_catalog
bn130624093,5.1927e-07,56467.093,337.32,11.45,Fermi-GBM,fermi_lat_grb_catalog
bn240612511,4.3809e-06,60473.5113,328.76,11.47,Fermi-GBM,fermi_lat_grb_catalog
bn110601681,1.2371e-05,55713.6807,310.71,11.48,Fermi-GBM,fermi_lat_grb_catalog
bn090428552,5.6027e-06,54949.5522,0.8,11.5,Fermi-GBM,fermi_lat_grb_catalog
bn160113398,3.2654e-05,57400.3976,187.26,11.53,Fermi-GBM,fermi_lat_grb_catalog
bn150131335,1.4525e-06,57053.3354,16.12,11.36,Fermi-GBM,fermi_lat_grb_catalog
bn180205184,2.0606e-06,58154.1843,126.821,11.5419,Fermi-GBM,fermi_lat_grb_catalog
bn220905433,2.1458e-06,59827.4332,252.35,11.55,Fermi-GBM,fermi_lat_grb_catalog
bn230608468,8.5521e-07,60103.4677,297.63,11.57,Fermi-GBM,fermi_lat_grb_catalog
bn141230834,3.1557e-06,57021.8336,181.47,11.65,Fermi-GBM,fermi_lat_grb_catalog
bn100313509,2.536e-06,55268.5085,186.37,11.72,Fermi-GBM,fermi_lat_grb_catalog
bn110531448,2.2947e-06,55712.448,190.51,11.85,Fermi-GBM,fermi_lat_grb_catalog
bn171022885,8.0435e-06,58048.885,217.06,11.91,Fermi-GBM,fermi_lat_grb_catalog
bn091005679,1.405e-06,55109.6788,43.14,12.12,Fermi-GBM,fermi_lat_grb_catalog
bn091201089,9.429e-07,55166.0886,27.84,11.94,Fermi-GBM,fermi_lat_grb_catalog
bn140112060,1.5961e-06,56669.0603,8.44,11.99,Fermi-GBM,fermi_lat_grb_catalog
bn190324348,2.7698e-05,58566.348,81.03,12.02,Fermi-GBM,fermi_lat_grb_catalog
bn170110967,1.2674e-06,57763.9673,49.62,12.05,Fermi-GBM,fermi_lat_grb_catalog
bn170305256,1.0916e-06,57817.2563,38.66,12.09,Fermi-GBM,fermi_lat_grb_catalog
bn241016073,1.9672e-07,60599.0733,70.61,12.12,Fermi-GBM,fermi_lat_grb_catalog
bn190310398,1.966e-05,58552.3976,349.28,12.12,Fermi-GBM,fermi_lat_grb_catalog
bn250302574,5.0193e-06,60736.574,236.38,12.24,Fermi-GBM,fermi_lat_grb_catalog
bn210420215,5.1153e-07,59324.2149,253.39,12.25,Fermi-GBM,fermi_lat_grb_catalog
bn230628849,2.3635e-05,60123.849,175.02,12.29,Fermi-GBM,fermi_lat_grb_catalog
bn240913488,2.3831e-06,60566.4879,14.58,12.31,Fermi-GBM,fermi_lat_grb_catalog
bn210929154,1.5298e-07,59486.1539,317.8,12.34,Fermi-GBM,fermi_lat_grb_catalog
bn150210935,2.2199e-05,57063.935,112.85,12.36,Fermi-GBM,fermi_lat_grb_catalog
bn210204270,7.5698e-05,59249.2704,116.12,12.7,Fermi-GBM,fermi_lat_grb_catalog
bn180620354,6.5426e-06,58289.3537,144.42,12.38,Fermi-GBM,fermi_lat_grb_catalog
bn181111654,4.5172e-06,58433.6543,93.09,12.42,Fermi-GBM,fermi_lat_grb_catalog
bn191108003,1.1045e-05,58795.0032,239.84,12.42,Fermi-GBM,fermi_lat_grb_catalog
bn250708619,2.4123e-06,60864.6195,255.14,13.04,Fermi-GBM,fermi_lat_grb_catalog
bn130219626,2.0271e-07,56342.6259,211.6,12.22,Fermi-GBM,fermi_lat_grb_catalog
bn210619532,3.2839e-06,59384.5318,73.88,12.49,Fermi-GBM,fermi_lat_grb_catalog
bn130606316,9.3619e-06,56449.3163,339.37,12.49,Fermi-GBM,fermi_lat_grb_catalog
bn161009651,6.0674e-06,57670.6515,111.83,12.55,Fermi-GBM,fermi_lat_grb_catalog
bn180404848,2.2967e-07,58212.8476,101.66,12.56,Fermi-GBM,fermi_lat_grb_catalog
bn170120471,3.3067e-06,57773.4712,262.83,12.57,Fermi-GBM,fermi_lat_grb_catalog
bn120608777,3.1743e-06,56086.7768,313.26,12.64,Fermi-GBM,fermi_lat_grb_catalog
bn180905400,8.2933e-07,58366.4001,293.87,12.9,Fermi-GBM,fermi_lat_grb_catalog
bn180721642,4.3443e-08,58320.6425,235.15,12.92,Fermi-GBM,fermi_lat_grb_catalog
bn221126547,9.3449e-06,59909.5469,143.48,13.08,Fermi-GBM,fermi_lat_grb_catalog
bn200215611,2.2666e-06,58894.6108,34.122,12.781,Fermi-GBM,fermi_lat_grb_catalog
bn180410336,2.7022e-06,58218.3357,95.957,12.811,Fermi-GBM,fermi_lat_grb_catalog
bn141004973,1.1787e-06,56934.9729,76.75,12.824,Fermi-GBM,fermi_lat_grb_catalog
bn170816599,3.5294e-06,57981.5994,350.841,12.853,Fermi-GBM,fermi_lat_grb_catalog
bn190619018,6.7937e-06,58653.0181,349.31,12.86,Fermi-GBM,fermi_lat_grb_catalog
bn260310904,3.5109e-06,61109.9037,119.63,12.95,Fermi-GBM,fermi_lat_grb_catalog
bn190719624,7.1179e-06,58683.624,240.21,12.977,Fermi-GBM,fermi_lat_grb_catalog
bn120609580,4.1964e-07,56087.5796,67.32,13.0,Fermi-GBM,fermi_lat_grb_catalog
bn100713980,3.0466e-06,55390.9803,82.06,13.0,Fermi-GBM,fermi_lat_grb_catalog
bn160125368,1.2112e-06,57412.3677,76.78,13.01,Fermi-GBM,fermi_lat_grb_catalog
bn100905907,1.8542e-06,55444.9072,262.65,13.08,Fermi-GBM,fermi_lat_grb_catalog
bn171230048,8.49e-06,58117.0485,246.73,13.09,Fermi-GBM,fermi_lat_grb_catalog
bn210706346,3.9544e-06,59401.3457,312.012,13.3079,Fermi-GBM,fermi_lat_grb_catalog
bn100206563,7.5657e-07,55233.5626,47.1617,13.1579,Fermi-GBM,fermi_lat_grb_catalog
bn181228120,2.1246e-05,58480.1203,49.8121,13.2021,Fermi-GBM,fermi_lat_grb_catalog
bn180222239,6.6307e-06,58171.2389,54.96,13.22,Fermi-GBM,fermi_lat_grb_catalog
bn231101099,4.2679e-07,60249.0995,137.06,13.26,Fermi-GBM,fermi_lat_grb_catalog
bn230728560,5.0212e-06,60153.5603,354.28,13.29,Fermi-GBM,fermi_lat_grb_catalog
bn250330911,1.4763e-06,60764.9114,114.07,13.34,Fermi-GBM,fermi_lat_grb_catalog
bn091123081,2.1305e-06,55158.0806,337.82,13.35,Fermi-GBM,fermi_lat_grb_catalog
bn110412315,2.554e-06,55663.315,133.492,13.517,Fermi-GBM,fermi_lat_grb_catalog
bn150901924,1.5455e-07,57266.9241,16.34,13.52,Fermi-GBM,fermi_lat_grb_catalog
bn140821997,5.5145e-05,56890.9973,174.72,13.53,Fermi-GBM,fermi_lat_grb_catalog
bn211204493,2.0289e-05,59552.4931,267.93,13.53,Fermi-GBM,fermi_lat_grb_catalog
bn140406144,2.3492e-06,56753.1436,70.1,13.54,Fermi-GBM,fermi_lat_grb_catalog
bn130215063,1.8583e-05,56338.0635,43.48,13.37,Fermi-GBM,fermi_lat_grb_catalog
bn140517813,4.7321e-06,56794.8134,127.75,13.57,Fermi-GBM,fermi_lat_grb_catalog
bn220530465,7.4287e-07,59729.4653,159.38,13.57,Fermi-GBM,fermi_lat_grb_catalog
bn161012416,1.5811e-06,57673.4155,0.27,13.58,Fermi-GBM,fermi_lat_grb_catalog
bn120512112,1.2404e-05,56059.1123,325.558,13.636,Fermi-GBM,fermi_lat_grb_catalog
bn160216801,9.9001e-06,57434.8006,129.45,13.7,Fermi-GBM,fermi_lat_grb_catalog
bn170501467,5.3927e-06,57874.4666,97.01,13.71,Fermi-GBM,fermi_lat_grb_catalog
bn240913140,1.2563e-06,60566.1401,68.7,13.83,Fermi-GBM,fermi_lat_grb_catalog
bn210424778,9.1155e-07,59328.7779,8.98,13.72,Fermi-GBM,fermi_lat_grb_catalog
bn100612545,2.2371e-06,55359.5447,63.53,13.74,Fermi-GBM,fermi_lat_grb_catalog
bn090530760,6.1037e-05,54981.76,73.2,13.8,Fermi-GBM,fermi_lat_grb_catalog
bn170121133,3.7107e-07,57774.1325,241.99,13.81,Fermi-GBM,fermi_lat_grb_catalog
bn140414693,5.9855e-06,56761.6935,45.68,13.82,Fermi-GBM,fermi_lat_grb_catalog
bn220501828,3.307e-06,59700.8277,85.577,14.033,Fermi-GBM,fermi_lat_grb_catalog
bn121104627,4.4463e-06,56235.6266,72.14,14.08,Fermi-GBM,fermi_lat_grb_catalog
bn121102064,5.6716e-07,56233.0644,258.47,14.09,Fermi-GBM,fermi_lat_grb_catalog
bn230817502,2.1388e-05,60173.502,325.85,14.16,Fermi-GBM,fermi_lat_grb_catalog
bn240702885,4.5413e-06,60493.8853,341.98,14.18,Fermi-GBM,fermi_lat_grb_catalog
bn130912358,7.0061e-07,56547.3576,47.5906,13.9955,Fermi-GBM,fermi_lat_grb_catalog
bn100116897,3.3393e-05,55212.8965,305.02,14.45,Fermi-GBM,fermi_lat_grb_catalog
bn081009690,7.9993e-06,54748.69,64.6,14.2,Fermi-GBM,fermi_lat_grb_catalog
bn240905186,7.848e-06,60558.1856,268.0,14.2,Fermi-GBM,fermi_lat_grb_catalog
bn090925389,8.9051e-06,55099.3893,333.21,14.27,Fermi-GBM,fermi_lat_grb_catalog
bn170722525,3.4625e-06,57956.5252,50.04,14.29,Fermi-GBM,fermi_lat_grb_catalog
bn210610827,0.00011042,59375.8271,243.918,14.3977,Fermi-GBM,fermi_lat_grb_catalog
bn090626707,,55008.7075,136.44,14.44,Fermi-GBM,fermi_lat_grb_catalog
bn210615892,1.8292e-06,59380.8916,115.1,14.45,Fermi-GBM,fermi_lat_grb_catalog
bn150716552,1.0851e-06,57219.5518,286.64,14.46,Fermi-GBM,fermi_lat_grb_catalog
bn111228453,2.7472e-06,55923.4534,330.65,14.47,Fermi-GBM,fermi_lat_grb_catalog
bn170206453,1.0153e-05,57790.4528,212.79,14.48,Fermi-GBM,fermi_lat_grb_catalog
bn250502426,3.4854e-06,60797.4263,312.26,14.53,Fermi-GBM,fermi_lat_grb_catalog
bn121012724,1.2729e-06,56212.7238,33.42,14.58,Fermi-GBM,fermi_lat_grb_catalog
bn230313485,4.388e-06,60016.4852,202.37,47.24,Fermi-GBM,fermi_lat_grb_catalog
bn170530581,3.4046e-06,57903.5807,117.24,14.58,Fermi-GBM,fermi_lat_grb_catalog
bn140828288,3.7583e-06,56897.2876,142.011,14.59,Fermi-GBM,fermi_lat_grb_catalog
bn201019484,3.1099e-06,59141.4836,163.42,14.62,Fermi-GBM,fermi_lat_grb_catalog
bn210610628,1.2845e-06,59375.6276,204.282,14.4652,Fermi-GBM,fermi_lat_grb_catalog
bn130216927,5.9199e-06,56339.9273,67.9,14.67,Fermi-GBM,fermi_lat_grb_catalog
bn150605782,7.6057e-08,57178.7822,217.86,14.71,Fermi-GBM,fermi_lat_grb_catalog
bn190831332,3.6175e-06,58726.3316,65.63,14.89,Fermi-GBM,fermi_lat_grb_catalog
bn210725048,2.9676e-06,59420.0476,339.03,14.92,Fermi-GBM,fermi_lat_grb_catalog
bn160711968,8.9456e-07,57580.9677,15.08,14.94,Fermi-GBM,fermi_lat_grb_catalog
bn250320254,6.3697e-05,60754.254,262.97,47.34,Fermi-GBM,fermi_lat_grb_catalog
bn190724031,3.6815e-07,58688.0305,170.35,15.15,Fermi-GBM,fermi_lat_grb_catalog
bn190325999,1.5435e-05,58567.9993,292.42,15.27,Fermi-GBM,fermi_lat_grb_catalog
bn130720116,4.2429e-06,56493.1157,243.5,14.97,Fermi-GBM,fermi_lat_grb_catalog
bn221023862,0.00034068,59875.8622,230.3,15.01,Fermi-GBM,fermi_lat_grb_catalog
bn100225249,5.9595e-07,55252.2494,352.85,15.03,Fermi-GBM,fermi_lat_grb_catalog
bn210326057,1.5879e-07,59299.0572,58.01,15.06,Fermi-GBM,fermi_lat_grb_catalog
bn250119945,3.4988e-07,60694.9452,163.87,15.08,Fermi-GBM,fermi_lat_grb_catalog
bn191001279,4.5795e-06,58757.2791,305.199,15.0843,Fermi-GBM,fermi_lat_grb_catalog
bn240831710,3.5407e-08,60553.7102,284.49,47.35,Fermi-GBM,fermi_lat_grb_catalog
bn140122597,9.0539e-07,56679.5971,56.08,15.09,Fermi-GBM,fermi_lat_grb_catalog
bn180612785,1.5536e-05,58281.7848,15.52,15.11,Fermi-GBM,fermi_lat_grb_catalog
bn191017957,3.2389e-07,58773.9572,134.55,15.33,Fermi-GBM,fermi_lat_grb_catalog
bn140729026,8.0522e-06,56867.0256,193.95,15.35,Fermi-GBM,fermi_lat_grb_catalog
bn210120299,3.4761e-06,59234.2991,163.178,15.399,Fermi-GBM,fermi_lat_grb_catalog
bn110825102,4.6129e-05,55798.102,44.896,15.407,Fermi-GBM,fermi_lat_grb_catalog
bn221022955,7.6214e-05,59874.9554,167.43,15.41,Fermi-GBM,fermi_lat_grb_catalog
bn101015558,2.7569e-05,55484.5584,73.16,15.46,Fermi-GBM,fermi_lat_grb_catalog
bn090915650,2.9873e-06,55089.6497,238.02,15.4878,Fermi-GBM,fermi_lat_grb_catalog
bn110307972,5.7497e-07,55627.9716,193.12,15.64,Fermi-GBM,fermi_lat_grb_catalog
bn160131174,1.1794e-05,57418.1736,113.03,15.49,Fermi-GBM,fermi_lat_grb_catalog
bn180816930,1.9463e-06,58346.9305,212.28,15.49,Fermi-GBM,fermi_lat_grb_catalog
bn220617772,6.5653e-07,59747.7717,156.96,15.53,Fermi-GBM,fermi_lat_grb_catalog
bn100111176,1.146e-06,55207.1756,247.048,15.5509,Fermi-GBM,fermi_lat_grb_catalog
bn210903021,3.2043e-08,59460.0214,270.9,15.59,Fermi-GBM,fermi_lat_grb_catalog
bn230805303,2.9394e-06,60161.303,44.74,47.64,Fermi-GBM,fermi_lat_grb_catalog
bn100228544,2.7683e-06,55255.5435,199.83,15.62,Fermi-GBM,fermi_lat_grb_catalog
bn090617208,9.4269e-07,54999.2083,78.89,15.65,Fermi-GBM,fermi_lat_grb_catalog
bn210323502,5.8568e-07,59296.5025,259.687,15.6339,Fermi-GBM,fermi_lat_grb_catalog
bn100411516,2.1448e-07,55297.5159,210.61,47.91,Fermi-GBM,fermi_lat_grb_catalog
bn161207813,4.3269e-06,57729.8135,58.79,15.73,Fermi-GBM,fermi_lat_grb_catalog
bn170228773,7.9632e-06,57812.7729,355.94,15.73,Fermi-GBM,fermi_lat_grb_catalog
bn130116415,9.2714e-07,56308.4154,38.24,15.75,Fermi-GBM,fermi_lat_grb_catalog
bn251220985,1.4735e-06,61029.9848,251.35,47.92,Fermi-GBM,fermi_lat_grb_catalog
bn130702004,5.7156e-06,56475.0037,217.312,15.7739,Fermi-GBM,fermi_lat_grb_catalog
bn100413732,8.9809e-06,55299.7316,266.222,15.834,Fermi-GBM,fermi_lat_grb_catalog
bn190428783,4.4002e-06,58601.7835,28.94,15.85,Fermi-GBM,fermi_lat_grb_catalog
bn160406023,3.0057e-06,57484.0227,228.94,15.72,Fermi-GBM,fermi_lat_grb_catalog
bn100811108,2.9301e-06,55419.1082,345.87,15.86,Fermi-GBM,fermi_lat_grb_catalog
bn110227229,2.3985e-06,55619.2293,25.24,15.89,Fermi-GBM,fermi_lat_grb_catalog
bn201105230,4.3279e-05,59158.23,244.5,16.04,Fermi-GBM,fermi_lat_grb_catalog
bn221020225,5.0134e-06,59872.2249,172.9,16.05,Fermi-GBM,fermi_lat_grb_catalog
bn100210101,2.1066e-06,55237.1006,244.38,16.08,Fermi-GBM,fermi_lat_grb_catalog
bn250814316,1.2916e-06,60901.3161,306.329,48.391,Fermi-GBM,fermi_lat_grb_catalog
bn230524255,3.5896e-06,60088.2546,177.47,16.34,Fermi-GBM,fermi_lat_grb_catalog
bn190531312,6.1896e-06,58634.3119,21.12,16.35,Fermi-GBM,fermi_lat_grb_catalog
bn160628579,3.8891e-06,57567.5789,278.32,16.09,Fermi-GBM,fermi_lat_grb_catalog
bn251103199,6.4595e-06,60982.1989,146.837,16.1296,Fermi-GBM,fermi_lat_grb_catalog
bn150717795,1.2374e-06,57220.7948,236.55,16.14,Fermi-GBM,fermi_lat_grb_catalog
bn250612620,2.2158e-05,60838.6203,113.24,16.17,Fermi-GBM,fermi_lat_grb_catalog
bn241115191,1.9545e-06,60629.1914,257.26,16.2,Fermi-GBM,fermi_lat_grb_catalog
bn160724444,1.1523e-05,57593.4445,56.42,16.23,Fermi-GBM,fermi_lat_grb_catalog
bn250902062,2.8585e-05,60920.0625,159.29,16.26,Fermi-GBM,fermi_lat_grb_catalog
bn230129542,3.2057e-06,59973.542,219.62,16.27,Fermi-GBM,fermi_lat_grb_catalog
bn120727681,9.2348e-06,56135.6808,37.76,16.36,Fermi-GBM,fermi_lat_grb_catalog
bn241117125,8.8657e-06,60631.1255,2.04,16.33,Fermi-GBM,fermi_lat_grb_catalog
bn220525008,1.4894e-05,59724.0076,13.365,16.396,Fermi-GBM,fermi_lat_grb_catalog
bn160727971,7.1259e-07,57596.9707,145.99,16.4,Fermi-GBM,fermi_lat_grb_catalog
bn110228792,9.6014e-07,55620.7916,245.09,16.41,Fermi-GBM,fermi_lat_grb_catalog
bn100131730,7.3386e-06,55227.7298,120.4,16.45,Fermi-GBM,fermi_lat_grb_catalog
bn190218330,2.5412e-05,58532.3296,294.12,16.45,Fermi-GBM,fermi_lat_grb_catalog
bn190716019,2.5782e-06,58680.0194,70.42,16.47,Fermi-GBM,fermi_lat_grb_catalog
bn190102258,6.456e-06,58485.258,86.39,16.69,Fermi-GBM,fermi_lat_grb_catalog
bn250202165,0.00017284,60708.1648,347.8,16.48,Fermi-GBM,fermi_lat_grb_catalog
bn230201831,1.3028e-05,59976.8311,27.39,16.51,Fermi-GBM,fermi_lat_grb_catalog
bn201216963,0.00013632,59199.9635,16.3711,16.5166,Fermi-GBM,fermi_lat_grb_catalog
bn120122300,2.5999e-06,55948.3001,96.58,16.53,Fermi-GBM,fermi_lat_grb_catalog
bn181014479,1.0197e-05,58405.4793,228.92,16.54,Fermi-GBM,fermi_lat_grb_catalog
bn240109168,9.516e-08,60318.1678,301.318,16.578,Fermi-GBM,fermi_lat_grb_catalog
bn110220761,2.1136e-06,55612.7614,185.49,16.58,Fermi-GBM,fermi_lat_grb_catalog
bn220624124,0.0001772,59754.124,179.348,16.691,Fermi-GBM,fermi_lat_grb_catalog
bn250702880,1.0042e-05,60858.8797,212.933,16.699,Fermi-GBM,fermi_lat_grb_catalog
bn260415101,7.5587e-05,61145.1011,196.23,16.703,Fermi-GBM,fermi_lat_grb_catalog
bn081022364,1.1634e-06,54761.3644,205.4,16.6,Fermi-GBM,fermi_lat_grb_catalog
bn250624817,9.3658e-06,60850.8169,10.61,16.64,Fermi-GBM,fermi_lat_grb_catalog
bn220214002,4.3497e-06,59624.0019,125.92,16.72,Fermi-GBM,fermi_lat_grb_catalog
bn240502228,3.7345e-07,60432.2283,113.629,16.7244,Fermi-GBM,fermi_lat_grb_catalog
bn120415076,2.2296e-06,56032.0764,213.54,16.73,Fermi-GBM,fermi_lat_grb_catalog
bn240229588,2.0887e-05,60369.5883,199.18,16.77,Fermi-GBM,fermi_lat_grb_catalog
bn190303240,5.8065e-06,58545.2398,296.16,16.77,Fermi-GBM,fermi_lat_grb_catalog
bn220117199,4.78e-06,59596.1986,286.457,16.791,Fermi-GBM,fermi_lat_grb_catalog
bn130612141,6.8023e-07,56455.1405,259.804,16.706,Fermi-GBM,fermi_lat_grb_catalog
bn090424592,4.6323e-05,54945.5918,189.5,16.8,Fermi-GBM,fermi_lat_grb_catalog
bn211225014,1.4806e-05,59573.0142,124.67,16.81,Fermi-GBM,fermi_lat_grb_catalog
bn170422343,2.1568e-05,57865.343,188.63,16.82,Fermi-GBM,fermi_lat_grb_catalog
bn251124540,2.5213e-05,61003.5403,258.14,16.86,Fermi-GBM,fermi_lat_grb_catalog
bn251005671,9.8146e-07,60953.6715,75.673,16.882,Fermi-GBM,fermi_lat_grb_catalog
bn091208410,6.1939e-06,55173.4097,29.392,16.8899,Fermi-GBM,fermi_lat_grb_catalog
bn200228469,6.9233e-07,58907.4686,252.047,16.9851,Fermi-GBM,fermi_lat_grb_catalog
bn231020900,3.824e-05,60237.8999,222.38,17.24,Fermi-GBM,fermi_lat_grb_catalog
bn170711713,5.6e-07,57945.7129,278.61,17.24,Fermi-GBM,fermi_lat_grb_catalog
bn240619155,1.0032e-05,60480.1552,162.09,17.27,Fermi-GBM,fermi_lat_grb_catalog
bn120905657,1.9567e-05,56175.6572,355.96,16.99,Fermi-GBM,fermi_lat_grb_catalog
bn200604778,1.9798e-06,59004.7776,15.98,17.0,Fermi-GBM,fermi_lat_grb_catalog
bn240918872,1.572e-06,60571.8717,221.57,17.0,Fermi-GBM,fermi_lat_grb_catalog
bn150728151,6.3255e-07,57231.151,100.44,17.06,Fermi-GBM,fermi_lat_grb_catalog
bn081107321,1.2248e-06,54777.3208,51.0,17.1,Fermi-GBM,fermi_lat_grb_catalog
bn090323002,0.00010833,54913.0019,190.7,17.1,Fermi-GBM,fermi_lat_grb_catalog
bn150802207,1.8974e-06,57236.2067,201.54,17.18,Fermi-GBM,fermi_lat_grb_catalog
bn210210713,9.8827e-06,59255.7133,205.19,17.32,Fermi-GBM,fermi_lat_grb_catalog
bn100709602,8.0761e-06,55386.6025,142.53,17.38,Fermi-GBM,fermi_lat_grb_catalog
bn210405351,9.5136e-07,59309.3507,25.97,17.41,Fermi-GBM,fermi_lat_grb_catalog
bn200401292,6.6845e-07,58940.292,141.05,17.41,Fermi-GBM,fermi_lat_grb_catalog
bn190415173,6.0128e-05,58588.1735,27.71,17.43,Fermi-GBM,fermi_lat_grb_catalog
bn130522510,3.9918e-06,56434.5101,134.15,17.62,Fermi-GBM,fermi_lat_grb_catalog
bn180722418,5.6258e-06,58321.4178,314.0,17.62,Fermi-GBM,fermi_lat_grb_catalog
bn160106948,4.5257e-05,57393.9483,181.61,17.45,Fermi-GBM,fermi_lat_grb_catalog
bn160423066,8.1309e-07,57501.0658,355.81,17.5,Fermi-GBM,fermi_lat_grb_catalog
bn251028143,2.7508e-05,60976.1434,149.003,17.518,Fermi-GBM,fermi_lat_grb_catalog
bn211104782,2.1187e-06,59522.7821,16.85,17.53,Fermi-GBM,fermi_lat_grb_catalog
bn120830702,5.655e-06,56169.7025,110.03,17.53,Fermi-GBM,fermi_lat_grb_catalog
bn091215234,9.866e-07,55180.2343,283.25,17.55,Fermi-GBM,fermi_lat_grb_catalog
bn191202867,1.9505e-05,58819.8673,249.536,17.558,Fermi-GBM,fermi_lat_grb_catalog
bn120824594,5.9192e-06,56163.5945,70.92,17.63,Fermi-GBM,fermi_lat_grb_catalog
bn161012214,9.9996e-07,57673.2138,330.32,17.56,Fermi-GBM,fermi_lat_grb_catalog
bn260125435,1.1675e-06,61065.4346,77.08,17.61,Fermi-GBM,fermi_lat_grb_catalog
bn101231067,1.6829e-05,55561.0673,191.71,17.64,Fermi-GBM,fermi_lat_grb_catalog
bn231018521,0.00010948,60235.521,3.05,50.7,Fermi-GBM,fermi_lat_grb_catalog
bn110906302,3.7958e-06,55810.3022,26.32,17.65,Fermi-GBM,fermi_lat_grb_catalog
bn090629543,4.3931e-07,55011.5426,8.48,17.67,Fermi-GBM,fermi_lat_grb_catalog
bn090612619,6.6571e-06,54994.6186,81.03,17.71,Fermi-GBM,fermi_lat_grb_catalog
bn220511571,7.3768e-06,59710.5708,287.446,17.739,Fermi-GBM,fermi_lat_grb_catalog
bn090423330,8.164e-07,54944.3302,148.7,18.1,Fermi-GBM,fermi_lat_grb_catalog
bn121210081,2.0243e-06,56271.0806,202.54,17.77,Fermi-GBM,fermi_lat_grb_catalog
bn141122956,2.2196e-07,56983.9559,75.71,17.94,Fermi-GBM,fermi_lat_grb_catalog
bn140328560,7.4671e-07,56744.56,320.04,17.97,Fermi-GBM,fermi_lat_grb_catalog
bn210822729,9.0505e-07,59448.7295,238.17,18.02,Fermi-GBM,fermi_lat_grb_catalog
bn171002969,1.5448e-06,58028.9689,176.24,18.05,Fermi-GBM,fermi_lat_grb_catalog
bn240509721,1.8118e-06,60439.7208,240.17,18.1,Fermi-GBM,fermi_lat_grb_catalog
bn141213300,6.5815e-07,57004.3002,248.19,18.06,Fermi-GBM,fermi_lat_grb_catalog
bn181226600,7.223e-07,58478.5998,50.19,18.1,Fermi-GBM,fermi_lat_grb_catalog
bn140113624,5.7043e-07,56670.6239,329.37,18.13,Fermi-GBM,fermi_lat_grb_catalog
bn080925775,1.8466e-05,54734.775,96.1,18.2,Fermi-GBM,fermi_lat_grb_catalog
bn091224373,3.4396e-07,55189.3733,331.17,18.26,Fermi-GBM,fermi_lat_grb_catalog
bn131212814,4.7458e-07,56638.8142,273.63,18.11,Fermi-GBM,fermi_lat_grb_catalog
bn230514996,1.3664e-06,60078.996,29.39,18.27,Fermi-GBM,fermi_lat_grb_catalog
